Created on 05-12-2018,http://www.CryptoDataDownload.com
Date,Symbol,Open,High,Low,Close,Volume From,Volume To
2018-03-20 01-PM,BTCUSD,8550,8568,8450,8474.9,1609.4,13697855.26
2018-03-20 12-PM,BTCUSD,8523.6,8615,8465,8550,2024.16,17294840.55
2018-03-20 11-AM,BTCUSD,8468,8565,8446.5,8523.6,1547.14,13184558.92
2018-03-20 10-AM,BTCUSD,8446.13,8505,8429.1,8468,1120.91,9490785.42
2018-03-20 09-AM,BTCUSD,8360.6,8485.48,8308,8446.13,1585.72,13321882.64
2018-03-20 08-AM,BTCUSD,8387,8429,8305.1,8360.6,1711.94,14317756.76
2018-03-20 07-AM,BTCUSD,8486.1,8511.94,8340,8387,1533.55,12936062.97
2018-03-20 06-AM,BTCUSD,8471.7,8543.67,8427.2,8486.1,820.2,6965229.15
2018-03-20 05-AM,BTCUSD,8456.2,8499,8375,8471.7,1180.63,9954607.12
2018-03-20 04-AM,BTCUSD,8588.7,8593.04,8411,8456.2,2279.42,19377559.38
2018-03-20 03-AM,BTCUSD,8576.4,8684,8528.3,8588.7,2836.87,24395252.79
2018-03-20 02-AM,BTCUSD,8458.9,8632.2,8430.2,8576.4,2478.37,21196503.72
2018-03-20 01-AM,BTCUSD,8504.1,8541.4,8421,8458.9,1755.02,14881409.56
2018-03-20 12-AM,BTCUSD,8600.2,8600.2,8448.2,8504.1,2188.01,18591517.19
2018-03-19 11-PM,BTCUSD,8503.5,8627,8442.4,8600.2,2377.18,20267929.81
2018-03-19 10-PM,BTCUSD,8378.04,8579.35,8365,8503.5,2021.02,17141778.86
2018-03-19 09-PM,BTCUSD,8410.9,8464,8370,8378.04,1313.96,11061492.59
2018-03-19 08-PM,BTCUSD,8386.2,8502.7,8339.5,8410.9,3350.94,28221847.68
2018-03-19 07-PM,BTCUSD,8308.7,8454.8,8298.6,8386.2,2347.18,19661766.42
2018-03-19 06-PM,BTCUSD,8304.2,8399.7,8277,8308.7,2387.45,19922997.7
2018-03-19 05-PM,BTCUSD,8360.2,8380,8241.7,8304.2,5097.22,42423691.3
2018-03-19 04-PM,BTCUSD,8559.3,8627.1,8352.1,8360.2,3054.8,26065640.18
2018-03-19 03-PM,BTCUSD,8564.8,8604,8505.1,8559.3,2151.95,18409709.58
2018-03-19 02-PM,BTCUSD,8543.9,8717,8519,8564.8,7110.15,61206395.65
2018-03-19 01-PM,BTCUSD,8272.5,8634.7,8217.2,8543.9,6408.03,54173516.79
2018-03-19 12-PM,BTCUSD,8337.8,8337.8,8228.9,8272.5,1527.32,12635795.73
2018-03-19 11-AM,BTCUSD,8214.1,8375,8206.8,8337.8,2195.61,18224048.74
2018-03-19 10-AM,BTCUSD,8201.7,8236.5,8085.7,8214.1,2714.46,22166154.82
2018-03-19 09-AM,BTCUSD,8309.1,8327.9,8155,8201.7,2974.71,24450853.6
2018-03-19 08-AM,BTCUSD,8293,8407.9,8277.7,8309.1,1925.63,16078236.48
2018-03-19 07-AM,BTCUSD,8272,8319,8250,8293,1049.88,8700425.29
2018-03-19 06-AM,BTCUSD,8321.4,8406,8250,8272,1989.53,16538283.05
2018-03-19 05-AM,BTCUSD,8179,8356.9,8170,8321.4,1909.8,15820012.18
2018-03-19 04-AM,BTCUSD,8183.9,8246.2,8164,8179,1023.95,8399449.51
2018-03-19 03-AM,BTCUSD,8175.4,8235.9,8122,8183.9,1232.56,10083099.43
2018-03-19 02-AM,BTCUSD,8248.8,8279,8154,8175.4,1746.95,14370887.7
2018-03-19 01-AM,BTCUSD,8295.3,8322,8120,8248.8,5307.96,43466984.32
2018-03-19 12-AM,BTCUSD,8200.3,8467.06,8200.2,8295.3,7392.8,61923185.3
2018-03-18 11-PM,BTCUSD,8161.8,8262.7,8129.4,8200.3,3499.11,28677046.86
2018-03-18 10-PM,BTCUSD,8216.8,8235,8045,8161.8,5736.53,46697887.07
2018-03-18 09-PM,BTCUSD,7654.7,8300,7644,8216.8,10737.02,85782862.69
2018-03-18 08-PM,BTCUSD,7463.7,7681.6,7458,7654.7,4367.7,33064485.48
2018-03-18 07-PM,BTCUSD,7440.1,7523.9,7382.4,7463.7,2091.42,15596463.84
2018-03-18 06-PM,BTCUSD,7484.9,7577.2,7420,7440.1,2505.58,18828397.86
2018-03-18 05-PM,BTCUSD,7377.6,7515,7330,7484.9,2688.14,20000705.8
2018-03-18 04-PM,BTCUSD,7381.5,7453.2,7318,7377.6,3863.21,28546037.71
2018-03-18 03-PM,BTCUSD,7480,7489.55,7356,7381.5,3185.18,23638771.71
2018-03-18 02-PM,BTCUSD,7597.1,7612.3,7240,7480,10340.7,76696190.31
2018-03-18 01-PM,BTCUSD,7694.2,7728,7522,7597.1,3382.53,25701588.37
2018-03-18 12-PM,BTCUSD,7767.4,7816.4,7671.21,7694.2,2282.01,17683212.59
2018-03-18 11-AM,BTCUSD,7578,7823.2,7540,7767.4,3644.28,27987419.99
2018-03-18 10-AM,BTCUSD,7683,7726.5,7522,7578,3679.47,27938531.85
2018-03-18 09-AM,BTCUSD,7742.2,7763.4,7649,7683,1384.27,10651850.36
2018-03-18 08-AM,BTCUSD,7665.06,7793.7,7655.7,7742.2,1757.01,13594963.14
2018-03-18 07-AM,BTCUSD,7750.2,7752.5,7655.7,7665.06,1208.45,9303423.9
2018-03-18 06-AM,BTCUSD,7659.9,7770.6,7651.16,7750.2,2071.86,15983647.49
2018-03-18 05-AM,BTCUSD,7571,7689.9,7562.2,7659.9,1594.38,12135952.91
2018-03-18 04-AM,BTCUSD,7641.1,7732.2,7520,7571,2357.98,17949752.14
2018-03-18 03-AM,BTCUSD,7637,7724.9,7587,7641.1,3184.51,24391563.34
2018-03-18 02-AM,BTCUSD,7710,7710,7530,7637,5397.22,41028572.57
2018-03-18 01-AM,BTCUSD,7683.8,7780,7683.7,7710,1493.36,11560304.56
2018-03-18 12-AM,BTCUSD,7845,7870,7679,7683.8,3035.49,23548213.88
2018-03-17 11-PM,BTCUSD,7986.1,7995,7799,7845,2097.61,16521804.87
2018-03-17 10-PM,BTCUSD,7939.2,8029,7927.1,7986.1,1986.98,15859926.42
2018-03-17 09-PM,BTCUSD,7820.4,8047,7805.27,7939.2,3984.86,31727181.69
2018-03-17 08-PM,BTCUSD,7823.5,7846.1,7755.4,7820.4,2944.24,22939957.09
2018-03-17 07-PM,BTCUSD,7814.2,7838.4,7728.1,7823.5,2307.56,17955435.6
2018-03-17 06-PM,BTCUSD,7916,7960,7780,7814.2,2090.28,16434106.77
2018-03-17 05-PM,BTCUSD,7893,7976.9,7882.1,7916,1866.2,14784070.76
2018-03-17 04-PM,BTCUSD,7888.8,7940,7863.6,7893,1277.98,10092697.57
2018-03-17 03-PM,BTCUSD,7968.7,7987.9,7840,7888.8,3946.34,31126248.28
2018-03-17 02-PM,BTCUSD,7989.9,8055.5,7952.4,7968.7,1713.45,13709284.1
2018-03-17 01-PM,BTCUSD,8028.8,8069,7928.27,7989.9,2286.98,18261022.21
2018-03-17 12-PM,BTCUSD,8176.1,8178.9,7970.6,8028.8,3683.36,29665756.63
2018-03-17 11-AM,BTCUSD,8226.1,8285,8170.5,8176.1,736.63,6075679.67
2018-03-17 10-AM,BTCUSD,8276.4,8277.9,8222.4,8226.1,530.96,4377228.3
2018-03-17 09-AM,BTCUSD,8296.1,8322.1,8241.9,8276.4,950.23,7868992.54
2018-03-17 08-AM,BTCUSD,8181.1,8367,8135,8296.1,1970.31,16248805.08
2018-03-17 07-AM,BTCUSD,8183.7,8239,8170,8181.1,583.08,4780666.0
2018-03-17 06-AM,BTCUSD,8154.1,8221,8112.3,8183.7,1520.91,12398136.59
2018-03-17 05-AM,BTCUSD,8210,8210.1,8145.5,8154.1,901.09,7364194.92
2018-03-17 04-AM,BTCUSD,8195.3,8240.3,8082,8210,1803.17,14718671.94
2018-03-17 03-AM,BTCUSD,8222.7,8239,8166,8195.3,509.2,4173731.54
2018-03-17 02-AM,BTCUSD,8150,8241.8,8090,8222.7,1557.91,12710397.47
2018-03-17 01-AM,BTCUSD,8290.5,8306.3,8069.1,8150,4216.49,34390719.15
2018-03-17 12-AM,BTCUSD,8250,8320,8226.3,8290.5,2013.55,16657701.31
2018-03-16 11-PM,BTCUSD,8480,8515.9,8250,8250,3137.67,26180356.02
2018-03-16 10-PM,BTCUSD,8500.1,8545,8461,8480,1278.31,10862298.62
2018-03-16 09-PM,BTCUSD,8531.1,8540,8450,8500.1,1091.06,9273021.26
2018-03-16 08-PM,BTCUSD,8533,8566.9,8491,8531.1,842.73,7187921.79
2018-03-16 07-PM,BTCUSD,8510.5,8598.8,8465,8533,1859.45,15865494.49
2018-03-16 06-PM,BTCUSD,8445,8556,8441,8510.5,1486.21,12638104.43
2018-03-16 05-PM,BTCUSD,8539.7,8586.3,8445,8445,1685.18,14366937.71
2018-03-16 04-PM,BTCUSD,8551.2,8575.7,8480,8539.7,1767.02,15081865.3
2018-03-16 03-PM,BTCUSD,8442.3,8604.5,8441,8551.2,2965.69,25311967.23
2018-03-16 02-PM,BTCUSD,8462.4,8574.1,8429.5,8442.3,3381.29,28702407.56
2018-03-16 01-PM,BTCUSD,8188.5,8545,8150,8462.4,6055.51,50999615.05
2018-03-16 12-PM,BTCUSD,8198,8244.1,8153.5,8188.5,1325.37,10861202.08
2018-03-16 11-AM,BTCUSD,8100,8218.5,8087.9,8198,1198.51,9773906.94
2018-03-16 10-AM,BTCUSD,8198.2,8204.2,8050,8100,1367.82,11099281.02
2018-03-16 09-AM,BTCUSD,8200,8223.3,8069,8198.2,2437.32,19850249.93
2018-03-16 08-AM,BTCUSD,8245.7,8290,8170.3,8200,1444.15,11873176.07
2018-03-16 07-AM,BTCUSD,8200.7,8300,8196.2,8245.7,1616.38,13331402.65
2018-03-16 06-AM,BTCUSD,8188.8,8300,8150,8200.7,1368.75,11247540.31
2018-03-16 05-AM,BTCUSD,8191.5,8239,8149,8188.8,1893.7,15526845.08
2018-03-16 04-AM,BTCUSD,8033.9,8258.9,8012.5,8191.5,2238.02,18289309.55
2018-03-16 03-AM,BTCUSD,8096.5,8146.1,8001.2,8033.9,2358.02,19060633.68
2018-03-16 02-AM,BTCUSD,8008.9,8120,7965.1,8096.5,3669.23,29510002.72
2018-03-16 01-AM,BTCUSD,8060.2,8083.9,7902,8008.9,3619.25,28992162.14
2018-03-16 12-AM,BTCUSD,8250,8340,8024.8,8060.2,3135.72,25628444.43
2018-03-15 11-PM,BTCUSD,8318,8325.1,8211.1,8250,1182.43,9778356.07
2018-03-15 10-PM,BTCUSD,8311,8394,8250,8318,2161.82,17999226.32
2018-03-15 09-PM,BTCUSD,8240.7,8354,8143.1,8311,2688.18,22121142.37
2018-03-15 08-PM,BTCUSD,8212.2,8296.53,8190,8240.7,1879.84,15496860.79
2018-03-15 07-PM,BTCUSD,8144.3,8337.8,8133.8,8212.2,3171.58,26114528.2
2018-03-15 06-PM,BTCUSD,8155.2,8227.8,8073,8144.3,2104.42,17111732.83
2018-03-15 05-PM,BTCUSD,8081,8247.4,8066.3,8155.2,2725.94,22258723.83
2018-03-15 04-PM,BTCUSD,8093.9,8145,7967,8081,3862.37,31121706.75
2018-03-15 03-PM,BTCUSD,8276.7,8280.2,7934.1,8093.9,7840.88,63175232.65
2018-03-15 02-PM,BTCUSD,8385.7,8388.7,8266,8276.7,2544.53,21169483.17
2018-03-15 01-PM,BTCUSD,8160.6,8418,8160.6,8385.7,3383.26,28098919.15
2018-03-15 12-PM,BTCUSD,8235.3,8249,8132,8160.6,1494.35,12227262.36
2018-03-15 11-AM,BTCUSD,8096.5,8275,8096.5,8235.3,2695.09,22065977.31
2018-03-15 10-AM,BTCUSD,8174.5,8261,8050,8096.5,2988.44,24347267.03
2018-03-15 09-AM,BTCUSD,8185,8279,8125,8174.5,4055.05,33209134.64
2018-03-15 08-AM,BTCUSD,7882.4,8250,7801,8185,4910.21,39522618.66
2018-03-15 07-AM,BTCUSD,7841.7,7944,7841.7,7882.4,2840.65,22425596.83
2018-03-15 06-AM,BTCUSD,7771,7858,7665.1,7841.7,5222.68,40520587.13
2018-03-15 05-AM,BTCUSD,7894.9,7912.7,7736.5,7771,3766.86,29387827.98
2018-03-15 04-AM,BTCUSD,7887.2,7946,7820,7894.9,2306.73,18174227.98
2018-03-15 03-AM,BTCUSD,7782.6,7970,7777.7,7887.2,3574.76,28206021.07
2018-03-15 02-AM,BTCUSD,8119.7,8121.7,7730.1,7782.6,7600.74,59864725.12
2018-03-15 01-AM,BTCUSD,8078.6,8183.8,8042,8119.7,2035.07,16504480.67
2018-03-15 12-AM,BTCUSD,8177.2,8257,8040.1,8078.6,2887.72,23482365.6
2018-03-14 11-PM,BTCUSD,8168.84,8278,8140,8177.2,2296.43,18870644.06
2018-03-14 10-PM,BTCUSD,8038,8325,8037.9,8168.84,5272.56,43160697.86
2018-03-14 09-PM,BTCUSD,8286.2,8286.2,7916,8038,8148.47,65639785.47
2018-03-14 08-PM,BTCUSD,8279.2,8343,8183,8286.2,2465.45,20378608.36
2018-03-14 07-PM,BTCUSD,8252.5,8360,8252.1,8279.2,1927.06,16018612.97
2018-03-14 06-PM,BTCUSD,8317.6,8330.1,8178,8252.5,4231.84,34951490.23
2018-03-14 05-PM,BTCUSD,8413.7,8431.7,8210,8317.6,7579.36,62986564.13
2018-03-14 04-PM,BTCUSD,8719.2,8730.1,8362.2,8413.7,6033.17,51218264.42
2018-03-14 03-PM,BTCUSD,8732.6,8742,8649,8719.2,2149.17,18690401.65
2018-03-14 02-PM,BTCUSD,8662.4,8777,8649.7,8732.6,2661.5,23187747.41
2018-03-14 01-PM,BTCUSD,8669.7,8690.4,8557,8662.4,2280.53,19694158.73
2018-03-14 12-PM,BTCUSD,8683.8,8740,8556,8669.7,3875.1,33550863.41
2018-03-14 11-AM,BTCUSD,8730.1,8748.8,8605,8683.8,3794.55,32940960.29
2018-03-14 10-AM,BTCUSD,9201.1,9201.1,8656,8730.1,4173.04,36499127.3
2018-03-14 09-AM,BTCUSD,9201.1,9201.1,9201.1,9201.1,0.0,0.0
2018-03-14 08-AM,BTCUSD,9201.1,9201.1,9201.1,9201.1,0.0,0.0
2018-03-14 07-AM,BTCUSD,9201.1,9201.1,9201.1,9201.1,0.0,0.0
2018-03-14 06-AM,BTCUSD,9201.1,9201.1,9201.1,9201.1,0.0,0.0
2018-03-14 05-AM,BTCUSD,9201.1,9201.1,9201.1,9201.1,0.0,0.0
2018-03-14 04-AM,BTCUSD,9201.1,9201.1,9201.1,9201.1,0.0,0.0
2018-03-14 03-AM,BTCUSD,9201.1,9201.1,9201.1,9201.1,0.0,0.0
2018-03-14 02-AM,BTCUSD,9201.1,9201.1,9201.1,9201.1,0.0,0.0
2018-03-14 01-AM,BTCUSD,9201.1,9201.1,9201.1,9201.1,0.0,0.0
2018-03-14 12-AM,BTCUSD,9135.2,9250,9135.2,9201.1,1438.51,13239341.83
2018-03-13 11-PM,BTCUSD,9150.3,9195.5,9110.1,9135.2,1292.71,11845147.85
2018-03-13 10-PM,BTCUSD,9102,9250,9089.8,9150.3,1969.22,18068869.33
2018-03-13 09-PM,BTCUSD,9049.1,9121.9,9035.6,9102,584.4,5307557.97
2018-03-13 08-PM,BTCUSD,9053.6,9199.7,8988.1,9049.1,1827.56,16613994.38
2018-03-13 07-PM,BTCUSD,9135.1,9194.1,8985.7,9053.6,2376.96,21544567.7
2018-03-13 06-PM,BTCUSD,9095.4,9162.6,9044.1,9135.1,1246.4,11351963.71
2018-03-13 05-PM,BTCUSD,9223.7,9268.1,9095.3,9095.4,2470.84,22653471.05
2018-03-13 04-PM,BTCUSD,9071.1,9321.6,8951.1,9223.7,4753.54,43593033.07
2018-03-13 03-PM,BTCUSD,9083.2,9119.4,8941.81,9071.1,1868.73,16868619.43
2018-03-13 02-PM,BTCUSD,9118.3,9188.9,9012,9083.2,2392.27,21766940.35
2018-03-13 01-PM,BTCUSD,8946.7,9250,8922.9,9118.3,4651.69,42450689.39
2018-03-13 12-PM,BTCUSD,9045.1,9049,8822,8946.7,3510.44,31358561.66
2018-03-13 11-AM,BTCUSD,8876.6,9089,8875.9,9045.1,3105.09,27906875.44
2018-03-13 10-AM,BTCUSD,9262.5,9317,8875,8876.6,3594.01,32544136.82
2018-03-13 09-AM,BTCUSD,9161.8,9373.8,9151,9262.5,2098.14,19462475.91
2018-03-13 08-AM,BTCUSD,9202.6,9220,9044.1,9161.8,2782.36,25445117.17
2018-03-13 07-AM,BTCUSD,9351,9398.8,9095,9202.6,3786.18,34896855.46
2018-03-13 06-AM,BTCUSD,9383.3,9482.4,9332,9351,2154.39,20274477.69
2018-03-13 05-AM,BTCUSD,9379.7,9419,9314.4,9383.3,1314.8,12317449.42
2018-03-13 04-AM,BTCUSD,9047.1,9469,9014.8,9379.7,4375.44,40704955.06
2018-03-13 03-AM,BTCUSD,9122.7,9128.6,8950,9047.1,2393.44,21607250.79
2018-03-13 02-AM,BTCUSD,9095,9184.6,9090,9122.7,1414.78,12903913.94
2018-03-13 01-AM,BTCUSD,9229.7,9232.2,9095,9095,2063.91,18910529.52
2018-03-13 12-AM,BTCUSD,9130.2,9255,9040,9229.7,2858.84,26187088.96
2018-03-12 11-PM,BTCUSD,9060.9,9234.5,9058.6,9130.2,2295.46,20982998.36
2018-03-12 10-PM,BTCUSD,9099,9170,9018.5,9060.9,3140.66,28551098.64
2018-03-12 09-PM,BTCUSD,9000,9130.4,8940.1,9099,2216.53,20011308.77
2018-03-12 08-PM,BTCUSD,8914.9,9049,8770,9000,4746.08,42284853.09
2018-03-12 07-PM,BTCUSD,9200,9212.8,8852.8,8914.9,6056.25,54350228.97
2018-03-12 06-PM,BTCUSD,9173,9243.8,9140.1,9200,2395.32,22040423.92
2018-03-12 05-PM,BTCUSD,9177,9280,9033,9173,4159.63,38147046.52
2018-03-12 04-PM,BTCUSD,9179,9244,9000,9177,5834.46,53232521.64
2018-03-12 03-PM,BTCUSD,9236.3,9338,9120,9179,3440.44,31756941.6
2018-03-12 02-PM,BTCUSD,9776,9776,9188,9236.3,7539.93,71154812.01
2018-03-12 01-PM,BTCUSD,9781.1,9799,9701.3,9776,1441.0,14047018.64
2018-03-12 12-PM,BTCUSD,9832,9832,9745.1,9781.1,940.53,9194183.2
2018-03-12 11-AM,BTCUSD,9834,9852,9752.5,9832,1448.31,14200243.15
2018-03-12 10-AM,BTCUSD,9806,9900,9773.38,9834,3021.49,29738143.91
2018-03-12 09-AM,BTCUSD,9522,9875,9501,9806,4088.88,39859991.7
2018-03-12 08-AM,BTCUSD,9594.5,9630,9498,9522,1080.84,10314298.86
2018-03-12 07-AM,BTCUSD,9584.7,9643.4,9519,9594.5,773.61,7417381.07
2018-03-12 06-AM,BTCUSD,9563,9697.6,9530,9584.7,1392.81,13400331.48
2018-03-12 05-AM,BTCUSD,9534.5,9613.05,9484,9563,1333.05,12751198.75
2018-03-12 04-AM,BTCUSD,9425.5,9577,9370.7,9534.5,1582.6,14982649.92
2018-03-12 03-AM,BTCUSD,9574.7,9618,9357,9425.5,2097.23,19790960.61
2018-03-12 02-AM,BTCUSD,9526.2,9609,9481,9574.7,1058.28,10109870.45
2018-03-12 01-AM,BTCUSD,9597.2,9696.6,9467,9526.2,1872.5,17972669.33
2018-03-12 12-AM,BTCUSD,9527.7,9650,9525.9,9597.2,1700.26,16315156.18
2018-03-11 11-PM,BTCUSD,9507.7,9567.3,9432.2,9527.7,2298.02,21819924.29
2018-03-11 10-PM,BTCUSD,9502,9716.26,9501,9507.7,4298.1,41424167.38
2018-03-11 09-PM,BTCUSD,9599,9630,9500,9502,1809.11,17325089.59
2018-03-11 08-PM,BTCUSD,9631.8,9648.5,9435.9,9599,3848.06,36669820.69
2018-03-11 07-PM,BTCUSD,9611.3,9700,9555,9631.8,2092.0,20134485.0
2018-03-11 06-PM,BTCUSD,9630.5,9729,9542,9611.3,3901.74,37512210.3
2018-03-11 05-PM,BTCUSD,9192.3,9680,9180.4,9630.5,7039.35,66711577.87
2018-03-11 04-PM,BTCUSD,9081.3,9276.5,9081.3,9192.3,2263.61,20823493.23
2018-03-11 03-PM,BTCUSD,9201.7,9283.5,9062.6,9081.3,2535.17,23195457.42
2018-03-11 02-PM,BTCUSD,9212.4,9323.9,9143.6,9201.7,2362.02,21805017.0
2018-03-11 01-PM,BTCUSD,9169,9375,9162.1,9212.4,3132.21,29042672.06
2018-03-11 12-PM,BTCUSD,9020,9285,9019.1,9169,6436.07,58994665.32
2018-03-11 11-AM,BTCUSD,8701.1,9089,8621.5,9020,3752.64,33339061.46
2018-03-11 10-AM,BTCUSD,8604.9,8705,8506.7,8701.1,2643.24,22757713.02
2018-03-11 09-AM,BTCUSD,8785.9,8790,8559.1,8604.9,1552.76,13438214.18
2018-03-11 08-AM,BTCUSD,8691.5,8792,8686.2,8785.9,1404.78,12294219.99
2018-03-11 07-AM,BTCUSD,8778.3,8781.5,8625,8691.5,1244.51,10835567.28
2018-03-11 06-AM,BTCUSD,8814.1,8830.9,8739.2,8778.3,1572.49,13818726.64
2018-03-11 05-AM,BTCUSD,8659.7,8818.2,8588,8814.1,1724.65,15033301.19
2018-03-11 04-AM,BTCUSD,8596.1,8707,8560,8659.7,1299.04,11234037.08
2018-03-11 03-AM,BTCUSD,8700,8700,8475.9,8596.1,2691.83,23096753.46
2018-03-11 02-AM,BTCUSD,8580.4,8736,8508.1,8700,1868.42,16134839.71
2018-03-11 01-AM,BTCUSD,8471.1,8634,8471.1,8580.4,1966.72,16859476.9
2018-03-11 12-AM,BTCUSD,8769.9,8774.5,8428,8471.1,5082.43,43441379.43
2018-03-10 11-PM,BTCUSD,8826.9,8860,8706,8769.9,1893.53,16612760.18
2018-03-10 10-PM,BTCUSD,8801,8875,8670.9,8826.9,2408.81,21154419.85
2018-03-10 09-PM,BTCUSD,8842,8850,8739.1,8801,2755.24,24222519.02
2018-03-10 08-PM,BTCUSD,9097.1,9103,8811,8842,3407.69,30399656.6
2018-03-10 07-PM,BTCUSD,9080,9125,9000,9097.1,1487.66,13458869.71
2018-03-10 06-PM,BTCUSD,9135,9135.1,8970,9080,3601.47,32601194.08
2018-03-10 05-PM,BTCUSD,9405.5,9424,9087.2,9135,2661.72,24529711.44
2018-03-10 04-PM,BTCUSD,9363.8,9430.5,9333,9405.5,715.67,6711962.1
2018-03-10 03-PM,BTCUSD,9435.4,9500,9328,9363.8,1432.61,13503448.05
2018-03-10 02-PM,BTCUSD,9261.53,9500,9258,9435.4,2736.68,25821001.92
2018-03-10 01-PM,BTCUSD,9273.1,9317.8,9206.2,9261.53,1097.43,10170634.81
2018-03-10 12-PM,BTCUSD,9349.9,9358.03,9225,9273.1,1303.85,12105697.44
2018-03-10 11-AM,BTCUSD,9335,9375,9271,9349.9,909.63,8479345.53
2018-03-10 10-AM,BTCUSD,9220,9341.8,9173,9335,1077.79,9974534.61
2018-03-10 09-AM,BTCUSD,9324.5,9343.6,9201,9220,2080.37,19296563.95
2018-03-10 08-AM,BTCUSD,9327.2,9415.2,9303.2,9324.5,1601.45,14985345.81
2018-03-10 07-AM,BTCUSD,9428.4,9451,9319.1,9327.2,1827.72,17152795.33
2018-03-10 06-AM,BTCUSD,9342,9506.4,9341.6,9428.4,2896.47,27388957.2
2018-03-10 05-AM,BTCUSD,9303,9360.2,9205.1,9342,1554.72,14448446.95
2018-03-10 04-AM,BTCUSD,9233.6,9336,9188,9303,1193.31,11064272.1
2018-03-10 03-AM,BTCUSD,9289.9,9293,8950,9233.6,2689.58,24598051.49
2018-03-10 02-AM,BTCUSD,9279.1,9326.6,9202.2,9289.9,1457.42,13504944.09
2018-03-10 01-AM,BTCUSD,9313.1,9423.9,9232.6,9279.1,3055.23,28509825.56
2018-03-10 12-AM,BTCUSD,9216.2,9330.9,9214.2,9313.1,3764.53,34953699.62
2018-03-09 11-PM,BTCUSD,9229,9355,9153,9216.2,3480.06,32270681.65
2018-03-09 10-PM,BTCUSD,8976,9260.7,8940,9229,3529.33,32214688.73
2018-03-09 09-PM,BTCUSD,8973,9130,8933,8976,3379.14,30579378.02
2018-03-09 08-PM,BTCUSD,8775.1,9000.5,8723.86,8973,1833.44,16259669.55
2018-03-09 07-PM,BTCUSD,8884.7,8884.7,8605.1,8775.1,2776.05,24215884.78
2018-03-09 06-PM,BTCUSD,8745.6,8949,8745.2,8884.7,2658.32,23524761.68
2018-03-09 05-PM,BTCUSD,8693.6,8850,8663,8745.6,2684.22,23556862.79
2018-03-09 04-PM,BTCUSD,8943.8,9050,8650,8693.6,4990.8,43869334.28
2018-03-09 03-PM,BTCUSD,9134.8,9138.6,8901,8943.8,2505.55,22545305.49
2018-03-09 02-PM,BTCUSD,8916.9,9143.9,8906,9134.8,2540.79,23031662.15
2018-03-09 01-PM,BTCUSD,8984.9,9000.59,8821,8916.9,2286.86,20387638.01
2018-03-09 12-PM,BTCUSD,8942.1,9063.9,8889,8984.9,3594.24,32228649.16
2018-03-09 11-AM,BTCUSD,8734.8,8970,8668,8942.1,3538.24,31273880.82
2018-03-09 10-AM,BTCUSD,8540,8812,8452,8734.8,4626.8,40034333.21
2018-03-09 09-AM,BTCUSD,8662,8727.7,8379,8540,5216.95,44595617.78
2018-03-09 08-AM,BTCUSD,8704.9,8850,8556,8662,4784.42,41638688.08
2018-03-09 07-AM,BTCUSD,8816.1,8865,8678,8704.9,3903.99,34264916.44
2018-03-09 06-AM,BTCUSD,8487.4,8852.9,8342,8816.1,8283.94,71107524.67
2018-03-09 05-AM,BTCUSD,8636.3,8771.1,8426.2,8487.4,5050.15,43476108.76
2018-03-09 04-AM,BTCUSD,8980.6,8986,8563,8636.3,7677.16,66878728.12
2018-03-09 03-AM,BTCUSD,9011.1,9037,8933.8,8980.6,1852.7,16651334.11
2018-03-09 02-AM,BTCUSD,9092.1,9110,8882,9011.1,5978.22,53770173.36
2018-03-09 01-AM,BTCUSD,9375.04,9375.04,8954.8,9092.1,6473.98,59073971.89
2018-03-09 12-AM,BTCUSD,9300,9428,9300,9375.04,1559.35,14611133.33
2018-03-08 11-PM,BTCUSD,9272.1,9362.9,9271,9300,2115.96,19734722.28
2018-03-08 10-PM,BTCUSD,9330,9407,9240,9272.1,2263.94,21060003.48
2018-03-08 09-PM,BTCUSD,9380,9471,9330,9330,1994.96,18751252.69
2018-03-08 08-PM,BTCUSD,9372.8,9397.4,9281,9380,2148.71,20039593.36
2018-03-08 07-PM,BTCUSD,9337.3,9399.5,9260,9372.8,2315.88,21589364.04
2018-03-08 06-PM,BTCUSD,9296.8,9443.7,9210,9337.3,4517.75,42027320.82
2018-03-08 05-PM,BTCUSD,9437.8,9437.8,9025,9296.8,13609.69,125759922.28
2018-03-08 04-PM,BTCUSD,9904,9904,9331.8,9437.8,5420.9,51968302.23
2018-03-08 03-PM,BTCUSD,9745.4,9945,9745.3,9904,1837.37,18128074.86
2018-03-08 02-PM,BTCUSD,9889,9890,9734.8,9745.4,1206.69,11834782.29
2018-03-08 01-PM,BTCUSD,9770.3,9890,9670,9889,1956.15,19123048.08
2018-03-08 12-PM,BTCUSD,9925.7,9982.6,9719,9770.3,3146.45,30926261.96
2018-03-08 11-AM,BTCUSD,10011,10029,9908.8,9925.7,1122.55,11191234.89
2018-03-08 10-AM,BTCUSD,10055,10076,9928.72,10011,1404.49,14037147.74
2018-03-08 09-AM,BTCUSD,9908.1,10112,9903.6,10055,2502.18,25117534.38
2018-03-08 08-AM,BTCUSD,9938.5,9967,9835.6,9908.1,1447.61,14343826.21
2018-03-08 07-AM,BTCUSD,9742.4,10000,9679.8,9938.5,2450.64,24217446.64
2018-03-08 06-AM,BTCUSD,9791.4,9868,9712,9742.4,1097.57,10736853.33
2018-03-08 05-AM,BTCUSD,9782.9,9821.5,9668.58,9791.4,1312.32,12798278.7
